symbol,year,quarter,year_quarter,quarter_open,quarter_high,quarter_low,quarter_close,avg_close,total_volume,usd_sar,eur_sar,gbp_sar,cny_sar,aed_sar,gdp_value,gdp_growth_rate,inflation_rate,unemployment_rate
3060,2026,Q1,2026-Q1,14.49,15.92,13.87,14.9,14.905,18107798,3.7499531255859297,4.3894923357025215,5.0563104439777655,0.5417173523504213,1.0211062665291577,1273819.0,6.27,1.77,3.1
4003,2014,Q1,2014-Q1,39.8763,48.2178,38.0452,46.7936,41.72483125,21748464,3.7499531255859297,5.13535658774955,6.203281535932509,0.6146730656409367,1.0211062665291577,762832.0,7.07,1.37,5.61
4003,2014,Q2,2014-Q2,46.7936,54.3213,44.047,49.4385,48.353921538461535,15265721,3.7499531255859297,5.143463054109231,6.307215454479925,0.602165280473368,1.0211062665291577,763677.0,5.82,2.03,5.7
4003,2014,Q3,2014-Q3,49.4385,52.3885,46.1833,48.0143,49.43676666666667,13954616,3.7499531255859297,4.971906028814358,6.261847313020899,0.6082294770482624,1.0211062665291577,759291.0,4.06,2.0,5.64
4003,2014,Q4,2014-Q4,48.0143,48.7264,29.7038,32.6538,40.44495573770492,14241766,3.7499531255859297,4.685021426334404,5.936901066706247,0.6099428642651714,1.0211062665291577,666024.0,-7.86,1.97,5.72
4003,2015,Q1,2015-Q1,33.0607,44.6574,30.9245,38.9608,38.545793650793655,22050755,3.7499531255859297,4.229134507623015,5.685558302873481,0.60178932024553,1.0211062665291577,669419.0,-12.25,1.53,5.68
4003,2015,Q2,2015-Q2,39.0625,43.1315,36.6211,41.3086,39.29921076923077,37602491,3.7499531255859297,4.143256508555142,5.742382823838839,0.6049622862521988,1.0211062665291577,684728.0,-10.34,1.23,5.74
4003,2015,Q3,2015-Q3,41.0156,41.1377,21.6309,22.4707,30.857087096774197,60858213,3.7499531255859297,4.1669025646832365,5.81146349074398,0.5950148106947445,1.0211062665291577,644479.0,-15.12,0.97,5.82
4003,2015,Q4,2015-Q4,22.6074,24.4141,18.75,19.5557,21.87906818181818,39186354,3.7499531255859297,4.105224031446016,5.6907134360837,0.5865087683060861,1.0211062665291577,601678.0,-9.66,1.0,5.77
4003,2016,Q1,2016-Q1,19.5801,20.5566,10.5957,12.6465,13.71875076923077,108629724,3.7499531255859297,4.133366945328273,5.372446316863342,0.5732240134247804,1.0211062665291577,608587.0,-9.09,3.4,5.72
4003,2016,Q2,2016-Q2,12.5488,14.1113,12.085,12.793,13.071801754385966,90180542,3.7499531255859297,4.232967654545184,5.381704805803252,0.5740741792158651,1.0211062665291577,654884.0,-4.36,3.17,5.7
4003,2016,Q3,2016-Q3,13.0859,14.502,8.3008,8.7891,12.193598333333334,24621163,3.7499531255859297,4.1871263160433845,4.93156911808535,0.5625352731017034,1.0211062665291577,648526.0,0.63,2.93,5.81
4003,2016,Q4,2016-Q4,8.7402,13.7207,7.5684,12.8418,9.966749206349206,74673232,3.7499531255859297,4.047701279645562,4.660394046447919,0.5489941472450042,1.0211062665291577,672801.0,11.82,2.17,5.87
4003,2017,Q1,2017-Q1,12.9395,19.3359,11.7187,16.6016,14.03920923076923,73775979,3.7499531255859297,3.995255412239332,4.643373441761262,0.5444649391802415,1.0211062665291577,670636.0,10.2,-0.7,5.8
4003,2017,Q2,2017-Q2,16.5039,19.9951,16.2109,18.0298,17.978890163934423,44465421,3.7499531255859297,4.120729215109764,4.7913650125049365,0.5463913254672996,1.0211062665291577,682872.0,4.27,-0.77,6.0
4003,2017,Q3,2017-Q3,18.0298,27.6286,18.0298,25.8057,24.223324615384616,45513178,3.7499531255859297,4.399604609446621,4.902300351153905,0.5619010333482156,1.0211062665291577,697938.0,7.62,-0.9,5.8
4003,2017,Q4,2017-Q4,25.6917,29.3376,23.0713,26.9735,26.804303030303032,25707205,3.7499531255859297,4.41559800395772,4.978007487572566,0.5669772716067643,1.0211062665291577,728302.0,8.25,-1.03,6.0
4003,2018,Q1,2018-Q1,26.7741,43.2373,26.5177,38.68,31.74171875,38565160,3.7499531255859297,4.606775850666755,5.213870052978713,0.5894828401545231,1.0211062665291577,774359.0,15.47,2.97,6.1
4003,2018,Q2,2018-Q2,39.1357,48.4212,35.4329,35.7178,40.354829230769234,22053961,3.7499531255859297,4.472570853386178,5.103697600869535,0.5882371953367658,1.0211062665291577,844768.0,23.71,2.47,6.0
4003,2018,Q3,2018-Q3,35.7747,35.9456,28.2267,35.0911,32.55775757575758,34036764,3.7499531255859297,4.360108983767598,4.886170808847156,0.5510443788382188,1.0211062665291577,843111.0,20.8,2.3,6.0
4003,2018,Q4,2018-Q4,35.2214,42.3177,32.2917,41.6667,37.96953787878788,28031750,3.7499531255859297,4.28065858862964,4.825528303559299,0.5422638691352247,1.0211062665291577,862380.0,18.41,2.17,6.0
4003,2019,Q1,2019-Q1,42.0573,43.6198,37.1094,39.1927,40.0075234375,21764180,3.7499531255859297,4.259953736902418,4.879471629125458,0.5555847066049762,1.0211062665291577,791540.0,2.22,-2.93,5.7
4003,2019,Q2,2019-Q2,39.1276,47.2005,38.8021,43.9453,43.44751538461538,22663443,3.7499531255859297,4.213555981953015,4.8196063705662935,0.5496529937967733,1.0211062665291577,846688.0,0.23,-2.5,5.6
4003,2019,Q3,2019-Q3,44.2057,51.6927,44.0104,47.526,48.49759230769231,17742510,3.7499531255859297,4.170502849314746,4.62402411730144,0.5347938631241611,1.0211062665291577,837803.0,-0.63,-1.77,5.5
4003,2019,Q4,2019-Q4,47.526,48.763,43.0339,48.763,46.39757878787879,8295378,3.7499531255859297,4.151993656475779,4.824275755602191,0.5325519484165552,1.0211062665291577,857307.0,-0.59,-0.97,5.7
4003,2020,Q1,2020-Q1,48.8932,59.1797,33.0729,37.3047,48.67888769230769,26738616,3.7499531255859297,4.135388060725674,4.7995881847852,0.537373119415527,1.0211062665291577,739156.0,-6.62,0.8,5.7
4003,2020,Q2,2020-Q2,37.4349,47.2005,34.0234,42.9688,39.94618666666667,63301278,3.7499531255859297,4.125167556599792,4.651638296784747,0.5288480817052852,1.0211062665291577,646000.0,-23.7,0.47,9.0
4003,2020,Q3,2020-Q3,43.125,58.125,42.8906,54.4531,49.989581666666666,50623778,3.7499531255859297,4.378371226867208,4.839364654543005,0.541610714943805,1.0211062665291577,733093.0,-12.5,5.9,8.5
4003,2020,Q4,2020-Q4,54.6094,70.5469,54.2969,67.5781,61.59682575757576,26919502,3.7499531255859297,4.468998026354458,4.947845939136117,0.5659013670823787,1.0211062665291577,761568.0,-11.17,5.53,7.4
4003,2021,Q1,2021-Q1,67.5,83.5938,65.7812,82.0312,74.238278125,20270720,3.7499531255859297,4.522222199890261,5.168810478672052,0.5784065413923789,1.0211062665291577,823010.0,11.34,5.1,5.8
4003,2021,Q2,2021-Q2,82.0312,108.4375,81.0938,103.9062,95.04098196721311,13058420,3.7499531255859297,4.516243339161438,5.240190765977687,0.5802069107106196,1.0211062665291577,884785.0,36.96,5.83,6.3
4003,2021,Q3,2021-Q3,104.6875,117.0312,98.4375,111.4062,107.21354166666669,13541729,3.7499531255859297,4.419953206147579,5.1704390264737725,0.5795527490643688,1.0211062665291577,961502.0,31.16,0.47,6.1
4003,2021,Q4,2021-Q4,111.4062,114.375,96.0938,105.7812,107.18509384615383,9927582,3.7499531255859297,4.288156670600584,5.054128618783559,0.5864635292992717,1.0211062665291577,1015682.0,33.37,1.33,6.3
4003,2022,Q1,2022-Q1,105.625,115.625,98.2812,103.9062,104.904784375,16592084,3.7499531255859297,4.207579533772138,5.031668764127109,0.5906736567424741,1.0211062665291577,1071428.0,30.18,1.83,5.4
4003,2022,Q2,2022-Q2,103.9062,110.9375,84.375,88.4375,96.078125,18353807,3.7499531255859297,3.998040520799696,4.717839499100241,0.5676048572005977,1.0211062665291577,1218947.0,37.77,2.33,5.1
4003,2022,Q3,2022-Q3,88.9062,102.5,80.4688,85.9375,91.74739666666666,15879214,3.7499531255859297,3.782527682346615,4.419033931936309,0.5477791425946512,1.0211062665291577,1199420.0,24.74,2.87,4.9
4003,2022,Q4,2022-Q4,85.9375,90.7,65.9,69.1,74.8406234375,18559038,3.7499531255859297,3.821613717931676,4.39119431894008,0.5268595277964215,1.0211062665291577,1156737.0,13.89,3.17,4.1
4003,2023,Q1,2023-Q1,69.6,81.1,68.3,77.7,75.8828125,9694680,3.7499531255859297,4.021979672020964,4.554282493034478,0.5478258011343646,1.0211062665291577,1146388.0,7.0,3.23,4.3
4003,2023,Q2,2023-Q2,77.7,83.9,70.9,73.4,75.32000000000001,2490607,3.7499531255859297,4.0845914398633685,4.694668558979224,0.5354462473749896,1.0211062665291577,1126757.0,-7.56,2.83,4.1
4003,2023,Q3,2023-Q3,73.5,86.2,71.9,75.5,77.3046875,39044678,3.7499531255859297,4.082737564292023,4.749845759084725,0.5179620221237343,1.0211062665291577,1143376.0,-4.67,2.13,4.2
4003,2023,Q4,2023-Q4,75.5,91.0,74.9,89.7,80.7439393939394,33691308,3.7499531255859297,4.03450554722586,4.654172237761424,0.5193274483749002,1.0211062665291577,1153172.0,-0.31,1.67,3.4
4003,2024,Q1,2024-Q1,90.0,98.8,87.8,95.0,92.7171875,34254543,3.7499531255859297,4.073668033658347,4.757759461275236,0.5218614050802921,1.0211062665291577,1163668.0,1.51,1.5,3.5
4003,2024,Q2,2024-Q2,95.1,103.8,89.0,94.5,95.71851851851852,20850458,3.7499531255859297,4.039403269164527,4.734533164624401,0.5180093640154264,1.0211062665291577,1186619.0,5.31,1.6,3.3
4003,2024,Q3,2024-Q3,96.5,98.4,84.7,94.8,92.6246153846154,20467778,3.7499531255859297,4.119438645886785,4.873929457287955,0.5235089667981508,1.0211062665291577,1165884.0,1.97,1.4,3.7
4003,2024,Q4,2024-Q4,94.5,105.0,89.7,90.2,96.9439393939394,27876319,3.7499531255859297,4.004769157705633,4.8105757370246485,0.5217850948684705,1.0211062665291577,1186857.0,2.92,1.47,3.5
4003,2025,Q1,2025-Q1,90.2,99.9,90.0,94.2,96.0655737704918,21754566,3.7499531255859297,3.944648689587705,4.722780647304315,0.515559883712604,1.0211062665291577,1198648.0,3.01,1.8,2.8
4003,2025,Q2,2025-Q2,93.4,95.5,83.4,88.25,89.36694915254236,16843424,3.7499531255859297,4.252356319422054,5.008368378152727,0.5187168427358837,1.0211062665291577,1175941.0,-0.9,2.07,3.2
4003,2025,Q3,2025-Q3,88.2,91.65,84.45,89.65,88.25846153846155,13009493,3.7499531255859297,4.381576233949501,5.058630628688814,0.524069904089511,1.0211062665291577,1191102.0,2.16,2.23,3.4
4003,2025,Q4,2025-Q4,87.95,93.5,83.85,84.5,88.83636363636363,12174736,3.7499531255859297,4.367102427539328,4.990875377841815,0.5291023548505458,1.0211062665291577,1210139.0,1.96,2.07,3.5
4003,2026,Q1,2026-Q1,84.5,89.45,74.6,80.85,84.73706896551724,15160187,3.7499531255859297,4.3894923357025215,5.0563104439777655,0.5417173523504213,1.0211062665291577,1273819.0,6.27,1.77,3.1
4030,2014,Q1,2014-Q1,12.032,15.0613,11.7333,14.4213,12.832,221470216,3.7499531255859297,5.13535658774955,6.203281535932509,0.6146730656409367,1.0211062665291577,762832.0,7.07,1.37,5.61
4030,2014,Q2,2014-Q2,13.9947,16.7253,12.8,13.7813,14.797449230769232,328221564,3.7499531255859297,5.143463054109231,6.307215454479925,0.602165280473368,1.0211062665291577,763677.0,5.82,2.03,5.7
4030,2014,Q3,2014-Q3,13.7813,17.7067,13.696,16.2987,15.990753333333334,266350405,3.7499531255859297,4.971906028814358,6.261847313020899,0.6082294770482624,1.0211062665291577,759291.0,4.06,2.0,5.64
4030,2014,Q4,2014-Q4,16.2987,16.3413,11.1787,14.5067,14.565429508196722,314344505,3.7499531255859297,4.685021426334404,5.936901066706247,0.6099428642651714,1.0211062665291577,666024.0,-7.86,1.97,5.72
4030,2015,Q1,2015-Q1,14.6773,18.7307,13.184,17.4507,16.42754285714286,189582331,3.7499531255859297,4.229134507623015,5.685558302873481,0.60178932024553,1.0211062665291577,669419.0,-12.25,1.53,5.68
4030,2015,Q2,2015-Q2,17.4933,24.2133,16.0853,22.4171,21.176647692307693,197842970,3.7499531255859297,4.143256508555142,5.742382823838839,0.6049622862521988,1.0211062665291577,684728.0,-10.34,1.23,5.74
4030,2015,Q3,2015-Q3,22.6133,23.4667,12.672,16.5547,17.959370967741936,225942868,3.7499531255859297,4.1669025646832365,5.81146349074398,0.5950148106947445,1.0211062665291577,644479.0,-15.12,0.97,5.82
4030,2015,Q4,2015-Q4,16.64,21.9733,15.9573,19.8485,19.06320151515152,328104145,3.7499531255859297,4.105224031446016,5.6907134360837,0.5865087683060861,1.0211062665291577,601678.0,-9.66,1.0,5.77
4030,2016,Q1,2016-Q1,19.84,20.7787,14.1653,17.9627,16.63961076923077,365860606,3.7499531255859297,4.133366945328273,5.372446316863342,0.5732240134247804,1.0211062665291577,608587.0,-9.09,3.4,5.72
4030,2016,Q2,2016-Q2,17.8347,20.6933,16.2133,16.512,18.265447368421054,251096079,3.7499531255859297,4.232967654545184,5.381704805803252,0.5740741792158651,1.0211062665291577,654884.0,-4.36,3.17,5.7
4030,2016,Q3,2016-Q3,16.8107,18.2613,12.0747,12.8427,15.780986666666667,203252555,3.7499531255859297,4.1871263160433845,4.93156911808535,0.5625352731017034,1.0211062665291577,648526.0,0.63,2.93,5.81
4030,2016,Q4,2016-Q4,12.928,18.688,12.1173,18.5173,15.928888888888888,288222527,3.7499531255859297,4.047701279645562,4.660394046447919,0.5489941472450042,1.0211062665291577,672801.0,11.82,2.17,5.87
4030,2017,Q1,2017-Q1,18.5173,18.9013,14.2933,15.1893,16.20217846153846,144078697,3.7499531255859297,3.995255412239332,4.643373441761262,0.5444649391802415,1.0211062665291577,670636.0,10.2,-0.7,5.8
4030,2017,Q2,2017-Q2,15.1467,16.0427,14.464,15.8293,15.202270491803278,154953713,3.7499531255859297,4.120729215109764,4.7913650125049365,0.5463913254672996,1.0211062665291577,682872.0,4.27,-0.77,6.0
4030,2017,Q3,2017-Q3,15.8507,16.2987,13.312,13.4187,14.198153846153843,76199387,3.7499531255859297,4.399604609446621,4.902300351153905,0.5619010333482156,1.0211062665291577,697938.0,7.62,-0.9,5.8
4030,2017,Q4,2017-Q4,13.376,13.6533,11.392,13.44,12.772201515151515,61536047,3.7499531255859297,4.41559800395772,4.978007487572566,0.5669772716067643,1.0211062665291577,728302.0,8.25,-1.03,6.0
4030,2018,Q1,2018-Q1,13.44,13.696,12.16,13.376,12.951334375,74147201,3.7499531255859297,4.606775850666755,5.213870052978713,0.5894828401545231,1.0211062665291577,774359.0,15.47,2.97,6.1
4030,2018,Q2,2018-Q2,13.3973,14.1653,11.904,13.0773,12.740267692307691,87990359,3.7499531255859297,4.472570853386178,5.103697600869535,0.5882371953367658,1.0211062665291577,844768.0,23.71,2.47,6.0
4030,2018,Q3,2018-Q3,13.2693,14.5067,12.1173,14.272,13.064733333333333,164352617,3.7499531255859297,4.360108983767598,4.886170808847156,0.5510443788382188,1.0211062665291577,843111.0,20.8,2.3,6.0
4030,2018,Q4,2018-Q4,14.272,14.9973,12.6933,14.2507,14.08614393939394,215920966,3.7499531255859297,4.28065858862964,4.825528303559299,0.5422638691352247,1.0211062665291577,862380.0,18.41,2.17,6.0
4030,2019,Q1,2019-Q1,14.2933,14.656,12.544,12.9707,13.4130046875,100300846,3.7499531255859297,4.259953736902418,4.879471629125458,0.5555847066049762,1.0211062665291577,791540.0,2.22,-2.93,5.7
4030,2019,Q2,2019-Q2,12.9067,12.928,10.4533,11.6053,11.678066153846151,161967027,3.7499531255859297,4.213555981953015,4.8196063705662935,0.5496529937967733,1.0211062665291577,846688.0,0.23,-2.5,5.6
4030,2019,Q3,2019-Q3,11.6267,12.5227,10.9013,12.5013,11.547895384615384,94053360,3.7499531255859297,4.170502849314746,4.62402411730144,0.5347938631241611,1.0211062665291577,837803.0,-0.63,-1.77,5.5
4030,2019,Q4,2019-Q4,12.5013,17.152,12.5013,17.0667,14.117821212121212,205573211,3.7499531255859297,4.151993656475779,4.824275755602191,0.5325519484165552,1.0211062665291577,857307.0,-0.59,-0.97,5.7
4030,2020,Q1,2020-Q1,17.0667,17.5147,11.52,15.3387,14.85982,210986566,3.7499531255859297,4.135388060725674,4.7995881847852,0.537373119415527,1.0211062665291577,739156.0,-6.62,0.8,5.7
4030,2020,Q2,2020-Q2,15.5307,16.1707,13.5253,14.592,14.858316666666669,177084529,3.7499531255859297,4.125167556599792,4.651638296784747,0.5288480817052852,1.0211062665291577,646000.0,-23.7,0.47,9.0
4030,2020,Q3,2020-Q3,14.592,18.0053,14.464,17.984,16.041245,485434731,3.7499531255859297,4.378371226867208,4.839364654543005,0.541610714943805,1.0211062665291577,733093.0,-12.5,5.9,8.5
4030,2020,Q4,2020-Q4,18.0907,18.112,16.4693,17.3013,17.347877272727274,258752751,3.7499531255859297,4.468998026354458,4.947845939136117,0.5659013670823787,1.0211062665291577,761568.0,-11.17,5.53,7.4
4030,2021,Q1,2021-Q1,17.3013,17.3013,16.2133,16.6613,16.717665625000002,158407035,3.7499531255859297,4.522222199890261,5.168810478672052,0.5784065413923789,1.0211062665291577,823010.0,11.34,5.1,5.8
4030,2021,Q2,2021-Q2,16.6827,17.1947,15.8293,16.6827,16.45884918032787,209966400,3.7499531255859297,4.516243339161438,5.240190765977687,0.5802069107106196,1.0211062665291577,884785.0,36.96,5.83,6.3
4030,2021,Q3,2021-Q3,16.6827,16.9173,15.9573,16.3627,16.250661666666666,112772371,3.7499531255859297,4.419953206147579,5.1704390264737725,0.5795527490643688,1.0211062665291577,961502.0,31.16,0.47,6.1
4030,2021,Q4,2021-Q4,16.384,16.512,13.7813,13.8453,14.910033846153846,97435269,3.7499531255859297,4.288156670600584,5.054128618783559,0.5864635292992717,1.0211062665291577,1015682.0,33.37,1.33,6.3
4030,2022,Q1,2022-Q1,13.888,15.6587,13.696,15.232,14.497325,114877493,3.7499531255859297,4.207579533772138,5.031668764127109,0.5906736567424741,1.0211062665291577,1071428.0,30.18,1.83,5.4
4030,2022,Q2,2022-Q2,15.232,15.808,9.8453,10.6027,13.467198333333332,127117750,3.7499531255859297,3.998040520799696,4.717839499100241,0.5676048572005977,1.0211062665291577,1218947.0,37.77,2.33,5.1
4030,2022,Q3,2022-Q3,10.6453,15.8933,10.432,14.6133,13.85671,134226648,3.7499531255859297,3.782527682346615,4.419033931936309,0.5477791425946512,1.0211062665291577,1199420.0,24.74,2.87,4.9
4030,2022,Q4,2022-Q4,14.5067,16.4,13.68,15.7333,15.2395828125,74534974,3.7499531255859297,3.821613717931676,4.39119431894008,0.5268595277964215,1.0211062665291577,1156737.0,13.89,3.17,4.1
4030,2023,Q1,2023-Q1,15.7867,17.5733,13.8667,17.3333,15.4237484375,28689857,3.7499531255859297,4.021979672020964,4.554282493034478,0.5478258011343646,1.0211062665291577,1146388.0,7.0,3.23,4.3
4030,2023,Q2,2023-Q2,17.3333,18.6933,16.3733,17.92,16.93964181818182,9649885,3.7499531255859297,4.0845914398633685,4.694668558979224,0.5354462473749896,1.0211062665291577,1126757.0,-7.56,2.83,4.1
4030,2023,Q3,2023-Q3,17.92,19.248,17.184,18.976,18.2075,78009121,3.7499531255859297,4.082737564292023,4.749845759084725,0.5179620221237343,1.0211062665291577,1143376.0,-4.67,2.13,4.2
4030,2023,Q4,2023-Q4,18.976,18.992,17.088,17.648,17.76727272727273,34201606,3.7499531255859297,4.03450554722586,4.654172237761424,0.5193274483749002,1.0211062665291577,1153172.0,-0.31,1.67,3.4
4030,2024,Q1,2024-Q1,17.6,22.44,17.472,21.28,19.906375,76613854,3.7499531255859297,4.073668033658347,4.757759461275236,0.5218614050802921,1.0211062665291577,1163668.0,1.51,1.5,3.5
4030,2024,Q2,2024-Q2,21.24,22.76,19.968,20.52,21.31563636363636,34504153,3.7499531255859297,4.039403269164527,4.734533164624401,0.5180093640154264,1.0211062665291577,1186619.0,5.31,1.6,3.3
4030,2024,Q3,2024-Q3,21.0,24.32,20.96,23.16,22.776,49514273,3.7499531255859297,4.119438645886785,4.873929457287955,0.5235089667981508,1.0211062665291577,1165884.0,1.97,1.4,3.7
4030,2024,Q4,2024-Q4,23.12,23.76,20.64,20.92,22.350303030303028,24508602,3.7499531255859297,4.004769157705633,4.8105757370246485,0.5217850948684705,1.0211062665291577,1186857.0,2.92,1.47,3.5
4030,2025,Q1,2025-Q1,20.92,26.0,20.72,25.24,23.550819672131148,55014008,3.7499531255859297,3.944648689587705,4.722780647304315,0.515559883712604,1.0211062665291577,1198648.0,3.01,1.8,2.8
4030,2025,Q2,2025-Q2,25.16,25.92,22.96,24.48,24.434305084745763,48746814,3.7499531255859297,4.252356319422054,5.008368378152727,0.5187168427358837,1.0211062665291577,1175941.0,-0.9,2.07,3.2
4030,2025,Q3,2025-Q3,24.49,27.66,21.08,27.24,23.11046153846154,48374278,3.7499531255859297,4.381576233949501,5.058630628688814,0.524069904089511,1.0211062665291577,1191102.0,2.16,2.23,3.4
4030,2025,Q4,2025-Q4,27.1,32.5,26.82,28.98,30.216060606060605,34858477,3.7499531255859297,4.367102427539328,4.990875377841815,0.5291023548505458,1.0211062665291577,1210139.0,1.96,2.07,3.5
4030,2026,Q1,2026-Q1,29.06,34.0,24.04,32.0,30.359310344827584,60307495,3.7499531255859297,4.3894923357025215,5.0563104439777655,0.5417173523504213,1.0211062665291577,1273819.0,6.27,1.77,3.1
4190,2014,Q1,2014-Q1,11.925,15.7313,11.925,15.45,13.6547078125,105499435,3.7499531255859297,5.13535658774955,6.203281535932509,0.6146730656409367,1.0211062665291577,762832.0,7.07,1.37,5.61
4190,2014,Q2,2014-Q2,15.375,16.125,14.7,14.775,15.197330769230769,126408311,3.7499531255859297,5.143463054109231,6.307215454479925,0.602165280473368,1.0211062665291577,763677.0,5.82,2.03,5.7
4190,2014,Q3,2014-Q3,14.8313,15.75,14.6063,15.1125,15.21439,61295234,3.7499531255859297,4.971906028814358,6.261847313020899,0.6082294770482624,1.0211062665291577,759291.0,4.06,2.0,5.64
4190,2014,Q4,2014-Q4,15.0375,15.2813,12.375,13.875,14.01917868852459,67454851,3.7499531255859297,4.685021426334404,5.936901066706247,0.6099428642651714,1.0211062665291577,666024.0,-7.86,1.97,5.72
4190,2015,Q1,2015-Q1,13.9875,17.025,12.75,16.4438,15.061568253968254,92004278,3.7499531255859297,4.229134507623015,5.685558302873481,0.60178932024553,1.0211062665291577,669419.0,-12.25,1.53,5.68
4190,2015,Q2,2015-Q2,16.4625,18.075,15.9375,16.5698,17.073700000000002,94136559,3.7499531255859297,4.143256508555142,5.742382823838839,0.6049622862521988,1.0211062665291577,684728.0,-10.34,1.23,5.74
4190,2015,Q3,2015-Q3,16.425,17.475,13.0125,13.4918,15.267970967741936,66023297,3.7499531255859297,4.1669025646832365,5.81146349074398,0.5950148106947445,1.0211062665291577,644479.0,-15.12,0.97,5.82
4190,2015,Q4,2015-Q4,13.5,14.1,11.4,11.9948,12.398012121212124,81744226,3.7499531255859297,4.105224031446016,5.6907134360837,0.5865087683060861,1.0211062665291577,601678.0,-9.66,1.0,5.77
4190,2016,Q1,2016-Q1,12.0375,12.0563,8.25,8.4923,9.362550769230769,115617910,3.7499531255859297,4.133366945328273,5.372446316863342,0.5732240134247804,1.0211062665291577,608587.0,-9.09,3.4,5.72
4190,2016,Q2,2016-Q2,8.4563,9.675,8.3438,8.8125,8.914073684210527,78835285,3.7499531255859297,4.232967654545184,5.381704805803252,0.5740741792158651,1.0211062665291577,654884.0,-4.36,3.17,5.7
4190,2016,Q3,2016-Q3,8.8875,8.9438,6.6563,6.9,8.039705,85456633,3.7499531255859297,4.1871263160433845,4.93156911808535,0.5625352731017034,1.0211062665291577,648526.0,0.63,2.93,5.81
4190,2016,Q4,2016-Q4,6.9563,9.3938,6.075,8.6813,7.66728253968254,166036805,3.7499531255859297,4.047701279645562,4.660394046447919,0.5489941472450042,1.0211062665291577,672801.0,11.82,2.17,5.87
4190,2017,Q1,2017-Q1,8.7,10.575,8.625,10.125,9.46934923076923,72946911,3.7499531255859297,3.995255412239332,4.643373441761262,0.5444649391802415,1.0211062665291577,670636.0,10.2,-0.7,5.8
4190,2017,Q2,2017-Q2,10.0125,11.175,9.375,11.025,10.40343606557377,65574151,3.7499531255859297,4.120729215109764,4.7913650125049365,0.5463913254672996,1.0211062665291577,682872.0,4.27,-0.77,6.0
4190,2017,Q3,2017-Q3,11.025,11.91,10.605,11.55,11.333769230769231,38174878,3.7499531255859297,4.399604609446621,4.902300351153905,0.5619010333482156,1.0211062665291577,697938.0,7.62,-0.9,5.8
4190,2017,Q4,2017-Q4,11.505,11.55,10.38,10.98,10.785227272727273,51385445,3.7499531255859297,4.41559800395772,4.978007487572566,0.5669772716067643,1.0211062665291577,728302.0,8.25,-1.03,6.0
4190,2018,Q1,2018-Q1,10.95,14.475,10.875,13.275,12.54984375,54753126,3.7499531255859297,4.606775850666755,5.213870052978713,0.5894828401545231,1.0211062665291577,774359.0,15.47,2.97,6.1
4190,2018,Q2,2018-Q2,13.275,13.665,12.45,13.335,13.109076923076923,43439553,3.7499531255859297,4.472570853386178,5.103697600869535,0.5882371953367658,1.0211062665291577,844768.0,23.71,2.47,6.0
4190,2018,Q3,2018-Q3,13.305,14.4,12.945,13.725,13.639772727272728,35885062,3.7499531255859297,4.360108983767598,4.886170808847156,0.5510443788382188,1.0211062665291577,843111.0,20.8,2.3,6.0
4190,2018,Q4,2018-Q4,13.8,15.76,12.99,15.2,14.564015151515152,123590089,3.7499531255859297,4.28065858862964,4.825528303559299,0.5422638691352247,1.0211062665291577,862380.0,18.41,2.17,6.0
4190,2019,Q1,2019-Q1,15.2,15.98,14.46,15.8,15.26,92847460,3.7499531255859297,4.259953736902418,4.879471629125458,0.5555847066049762,1.0211062665291577,791540.0,2.22,-2.93,5.7
4190,2019,Q2,2019-Q2,15.82,17.96,15.78,16.72,17.074769230769228,198041580,3.7499531255859297,4.213555981953015,4.8196063705662935,0.5496529937967733,1.0211062665291577,846688.0,0.23,-2.5,5.6
4190,2019,Q3,2019-Q3,16.74,17.36,15.38,15.8,16.508923076923075,152599700,3.7499531255859297,4.170502849314746,4.62402411730144,0.5347938631241611,1.0211062665291577,837803.0,-0.63,-1.77,5.5
4190,2019,Q4,2019-Q4,15.86,16.74,14.72,16.56,15.885757575757577,92206570,3.7499531255859297,4.151993656475779,4.824275755602191,0.5325519484165552,1.0211062665291577,857307.0,-0.59,-0.97,5.7
4190,2020,Q1,2020-Q1,16.54,16.94,11.0,12.78,15.155076923076924,107869270,3.7499531255859297,4.135388060725674,4.7995881847852,0.537373119415527,1.0211062665291577,739156.0,-6.62,0.8,5.7
4190,2020,Q2,2020-Q2,12.78,15.58,12.5,14.6,13.993333333333334,131984740,3.7499531255859297,4.125167556599792,4.651638296784747,0.5288480817052852,1.0211062665291577,646000.0,-23.7,0.47,9.0
4190,2020,Q3,2020-Q3,14.5,18.9,14.36,18.74,16.306333333333335,119448760,3.7499531255859297,4.378371226867208,4.839364654543005,0.541610714943805,1.0211062665291577,733093.0,-12.5,5.9,8.5
4190,2020,Q4,2020-Q4,18.78,19.18,17.02,17.34,17.95090909090909,82771080,3.7499531255859297,4.468998026354458,4.947845939136117,0.5659013670823787,1.0211062665291577,761568.0,-11.17,5.53,7.4
4190,2021,Q1,2021-Q1,17.4,18.34,16.96,18.2,17.335625,82868910,3.7499531255859297,4.522222199890261,5.168810478672052,0.5784065413923789,1.0211062665291577,823010.0,11.34,5.1,5.8
4190,2021,Q2,2021-Q2,18.28,22.5,18.0,21.12,20.229180327868853,82053730,3.7499531255859297,4.516243339161438,5.240190765977687,0.5802069107106196,1.0211062665291577,884785.0,36.96,5.83,6.3
